"chr"	"start"	"end"	"strand"	"pvalue"	"qvalue"	"meth.diff"
"2259452"	"NC_047563.1"	62385909	62385909	"+"	4.92506994231207e-22	9.11417195227087e-19	-59.7826086956522
"2259481"	"NC_047563.1"	62390789	62390789	"+"	4.97492625093613e-19	5.30890374173594e-16	58.3545809960904
"2259496"	"NC_047563.1"	62392051	62392051	"+"	5.12570857217654e-07	3.01875769842291e-05	51.2596899224806
"2259518"	"NC_047563.1"	62395918	62395918	"+"	3.36843268880326e-09	3.74502648757083e-07	-50.8474576271186
"2259519"	"NC_047563.1"	62395920	62395920	"+"	4.20895592074284e-16	2.44781096338694e-13	61.6666666666667
"2259527"	"NC_047563.1"	62396247	62396247	"+"	1.57175615117607e-19	1.84052152241322e-16	50.0580816461998
"2259704"	"NC_047563.1"	62412961	62412961	"+"	1.48115969165423e-18	1.4350393806023e-15	64.9122807017544
"2259738"	"NC_047563.1"	62417633	62417633	"+"	2.41714206434498e-10	3.66344638175319e-08	56.4892623716153
"2261174"	"NC_047563.1"	62719234	62719234	"+"	6.41769757868214e-13	1.82291097532212e-10	54.2194092827004
"2261282"	"NC_047563.1"	62733819	62733819	"+"	5.77077131442274e-19	6.06541959035421e-16	-61.3181504485852
"2263174"	"NC_047563.1"	62899181	62899181	"+"	1.57230786564821e-15	8.07019837919226e-13	-64.0625
"2264254"	"NC_047563.1"	62998802	62998802	"+"	5.8977037183556e-12	1.33898102114055e-09	-53.2598542873155
"2264864"	"NC_047563.1"	63077242	63077242	"+"	3.33190528123546e-10	4.87125956547428e-08	-56.8764568764569
"2265297"	"NC_047563.1"	63162563	63162563	"+"	3.94506090040709e-17	2.88260910728672e-14	-51.8518518518518
"2265307"	"NC_047563.1"	63164541	63164541	"+"	1.37705324211936e-28	8.23041489975439e-25	-88.7096774193548
"2265389"	"NC_047563.1"	63173162	63173162	"+"	1.07790717875716e-14	4.58362399617466e-12	-51.1333914559721
"2265713"	"NC_047563.1"	63206307	63206307	"+"	3.3373765522606e-16	1.98610509643591e-13	-51.0227272727273
"2266045"	"NC_047563.1"	63329701	63329701	"+"	1.14026849296839e-17	9.33242483019183e-15	58.9234839234839
"2266048"	"NC_047563.1"	63329779	63329779	"+"	2.25196095243045e-13	7.13780786833023e-11	50.962962962963
"2266093"	"NC_047563.1"	63336638	63336638	"+"	2.95196729680766e-10	4.37259243973008e-08	51.2730465320457
"2266595"	"NC_047563.1"	63425237	63425237	"+"	4.8353815518502e-16	2.77059103590387e-13	51.7647058823529
"2266596"	"NC_047563.1"	63425372	63425372	"+"	3.6157442731955e-16	2.13339290091571e-13	-50.2840909090909
"2266710"	"NC_047563.1"	63436639	63436639	"+"	6.99336929034655e-16	3.87311036717469e-13	-56.7567567567568
"2272413"	"NC_047563.1"	63896271	63896271	"+"	1.31609690307424e-15	6.86670516415602e-13	-57.0298453793599
"2277695"	"NC_047563.1"	64828779	64828779	"+"	2.20182467301363e-17	1.69894480072776e-14	57.9350649350649
"2286784"	"NC_047563.1"	65953815	65953815	"+"	4.87333331185163e-17	3.4888390002223e-14	-57.4573055028463
"2286801"	"NC_047563.1"	65956816	65956816	"+"	3.91067248566915e-23	8.80220760769994e-20	67.1191553544495
"2286802"	"NC_047563.1"	65956844	65956844	"+"	8.91082415134774e-10	1.16394815422428e-07	56.1688311688312
"2293770"	"NC_047563.1"	66832433	66832433	"+"	3.07149544033339e-17	2.30250498832777e-14	-59.5137420718816
"2293857"	"NC_047563.1"	66838754	66838754	"+"	3.33510418164442e-12	8.02190706473013e-10	68.3813747228381
"2293875"	"NC_047563.1"	66845001	66845001	"+"	9.60446332434649e-14	3.30474172176943e-11	-55.5555555555556
"2295439"	"NC_047563.1"	67226630	67226630	"+"	2.32847215020443e-15	1.14657036792376e-12	-52.8
"2297850"	"NC_047563.1"	67954542	67954542	"+"	1.36550790760246e-11	2.83701788969101e-09	-50.0802568218299
"2298500"	"NC_047563.1"	68263316	68263316	"+"	8.36454955587033e-13	2.3132114733499e-10	55
"2299877"	"NC_047563.1"	68726091	68726091	"+"	5.2267310853949e-14	1.90766417780353e-11	-51.0403177069844
"2300085"	"NC_047563.1"	68955705	68955705	"+"	4.31372566535528e-10	6.12251581453044e-08	56.3611491108071
"2304924"	"NC_047563.1"	69742087	69742087	"+"	3.72784158479808e-21	5.92656483010661e-18	-59.6491228070175
"2305487"	"NC_047563.1"	69807617	69807617	"+"	2.58967502503904e-30	2.17338852471424e-26	52.6098148756709
"2305493"	"NC_047563.1"	69807686	69807686	"+"	8.66433520773965e-17	5.87206552375198e-14	51.7501715854496
"2305494"	"NC_047563.1"	69807692	69807692	"+"	1.16971666218693e-16	7.69063083865997e-14	55.2631578947368
"2305497"	"NC_047563.1"	69812886	69812886	"+"	2.56521102342557e-15	1.25102622005527e-12	50.0994575045208
"2305501"	"NC_047563.1"	69813072	69813072	"+"	1.21615646972427e-17	9.90039371832959e-15	50.7037297677692
"2305502"	"NC_047563.1"	69813079	69813079	"+"	1.38300585942534e-18	1.34702369300485e-15	51.8316831683168
"2305503"	"NC_047563.1"	69813096	69813096	"+"	7.76168971093156e-21	1.16093437005261e-17	51.6666666666667
"2305504"	"NC_047563.1"	69813202	69813202	"+"	4.89022157753956e-24	1.30687261004661e-20	51.1376964578935
"2305505"	"NC_047563.1"	69813251	69813251	"+"	5.22390802566914e-42	2.71818688498495e-37	66.1211129296236
"2305506"	"NC_047563.1"	69813277	69813277	"+"	1.29962971121112e-29	9.51667874717263e-26	51.4636015325671
"2307098"	"NC_047563.1"	70398225	70398225	"+"	1.56203055184567e-14	6.41470276049647e-12	52.5
"2307099"	"NC_047563.1"	70398240	70398240	"+"	1.67209056429948e-14	6.82233797611791e-12	54.0322580645161
"2307100"	"NC_047563.1"	70398244	70398244	"+"	1.28065222241906e-15	6.69995183253546e-13	57.03125
"2307101"	"NC_047563.1"	70398248	70398248	"+"	3.66139955090807e-16	2.15716529445705e-13	56.8
"2307102"	"NC_047563.1"	70398255	70398255	"+"	6.96920342179902e-14	2.4728260935468e-11	51.6393442622951
"2310515"	"NC_047563.1"	72219723	72219723	"+"	1.22976656897613e-17	9.99748879239686e-15	64.0699785443142
"2312879"	"NC_047563.1"	72622097	72622097	"+"	3.46027600751409e-24	9.54366039263619e-21	68.7179487179487
"2312886"	"NC_047563.1"	72623937	72623937	"+"	2.65383158390512e-14	1.03536918957756e-11	60.7142857142857
"2315780"	"NC_047564.1"	532970	532970	"+"	6.14691510030379e-27	2.77700869431102e-23	53.3549608002163
"2315909"	"NC_047564.1"	543182	543182	"+"	6.24248429137262e-28	3.31846199595551e-24	56.574358974359
"2315937"	"NC_047564.1"	546155	546155	"+"	4.65294103827443e-18	4.10928199697051e-15	-59.9744109180083
"2316958"	"NC_047564.1"	663545	663545	"+"	1.01044157479383e-15	5.40326045748033e-13	69.955044955045
"2316960"	"NC_047564.1"	663614	663614	"+"	1.94681170579233e-12	4.94769073262862e-10	54.5282303902993
"2316963"	"NC_047564.1"	663673	663673	"+"	5.57884575871708e-16	3.15408752440883e-13	59.5352016404648
"2316964"	"NC_047564.1"	663835	663835	"+"	6.59024294500041e-12	1.47792769288264e-09	52.7261650929028
"2316966"	"NC_047564.1"	663948	663948	"+"	5.28180442919217e-10	7.32630493914199e-08	55.4109589041096
"2316967"	"NC_047564.1"	663972	663972	"+"	9.58381753884965e-10	1.24089805828281e-07	52.1488469601677
"2316969"	"NC_047564.1"	664083	664083	"+"	1.73618326301265e-17	1.36489283483645e-14	66.6820276497696
"2317116"	"NC_047564.1"	684294	684294	"+"	2.13525593531831e-12	5.36841344776815e-10	-64.2222222222222
"2317136"	"NC_047564.1"	686382	686382	"+"	1.87826460485151e-23	4.50015833341066e-20	-66.2528929097412
"2317256"	"NC_047564.1"	695291	695291	"+"	1.99979261804974e-21	3.33137215921027e-18	-52.2138680033417
"2317434"	"NC_047564.1"	715721	715721	"+"	4.81164539864747e-12	1.1147247728601e-09	-56.2611806797853
"2317438"	"NC_047564.1"	716037	716037	"+"	4.74592536837581e-19	5.07999527207827e-16	-55.672966199282
"2317456"	"NC_047564.1"	716926	716926	"+"	1.14754334564987e-10	1.88775496462636e-08	-60.2484472049689
"2317468"	"NC_047564.1"	718381	718381	"+"	1.32495721798102e-08	1.25167539345648e-06	53.3265788584938
"2317507"	"NC_047564.1"	722378	722378	"+"	2.88381274883163e-12	7.04017556558759e-10	-52.3988897700238
"2319169"	"NC_047564.1"	1018206	1018206	"+"	8.90345451907163e-26	3.28703586694131e-22	53.5576923076923
"2319172"	"NC_047564.1"	1018286	1018286	"+"	2.18954707576468e-24	6.31293974154547e-21	53.1124497991968
"2319174"	"NC_047564.1"	1018317	1018317	"+"	6.07381321865856e-25	1.93821039563383e-21	51.9806763285024
"2319178"	"NC_047564.1"	1018398	1018398	"+"	4.10370277803577e-22	7.67770007280988e-19	52.4528897778714
"2319179"	"NC_047564.1"	1018427	1018427	"+"	4.2281949661295e-23	9.43526432268228e-20	53.7561983471074
"2319193"	"NC_047564.1"	1019988	1019988	"+"	2.62438995572198e-25	8.93556322959939e-22	57.962648556876
"2319195"	"NC_047564.1"	1020061	1020061	"+"	2.1528103636746e-28	1.2462785873316e-24	57.536125845985
"2319196"	"NC_047564.1"	1020099	1020099	"+"	9.26238113953493e-37	2.15611421780468e-32	66.013816925734
"2319197"	"NC_047564.1"	1020138	1020138	"+"	1.13647679732043e-25	4.13361205395238e-22	55.632183908046
"2319199"	"NC_047564.1"	1021526	1021526	"+"	1.51680334241349e-15	7.81979423805679e-13	51.0960960960961
"2319200"	"NC_047564.1"	1021533	1021533	"+"	3.4835451750126e-20	4.5773071072015e-17	58.0176767676768
"2319201"	"NC_047564.1"	1021602	1021602	"+"	1.02809465092772e-14	4.39037725509398e-12	52.1734864095771
"2319202"	"NC_047564.1"	1021712	1021712	"+"	3.12935929091696e-13	9.5929462578139e-11	52.9336734693878
"2319210"	"NC_047564.1"	1023167	1023167	"+"	5.22386568361805e-23	1.15176476817614e-19	53.2724505327245
"2319212"	"NC_047564.1"	1023365	1023365	"+"	5.24671707903216e-19	5.57421803063655e-16	50.2076870497923
"2319235"	"NC_047564.1"	1025328	1025328	"+"	4.21313644476803e-14	1.56852628188371e-11	50.1002506265664
"2319508"	"NC_047564.1"	1057901	1057901	"+"	5.18772855089441e-19	5.5161177140584e-16	-69.8701298701299
"2319654"	"NC_047564.1"	1071988	1071988	"+"	1.08563796643434e-18	1.0799863860829e-15	-80.0140252454418
"2319700"	"NC_047564.1"	1082041	1082041	"+"	7.62311849691364e-20	9.5028040909484e-17	50.5010893246187
"2319802"	"NC_047564.1"	1092844	1092844	"+"	2.28599925832005e-12	5.70996984018788e-10	54.5970695970696
"2319849"	"NC_047564.1"	1094790	1094790	"+"	2.53523913165582e-12	6.26039609947337e-10	-50.7440476190476
"2320186"	"NC_047564.1"	1119165	1119165	"+"	3.18954369184547e-15	1.52260008078375e-12	54.2929292929293
"2320187"	"NC_047564.1"	1119198	1119198	"+"	1.88014901387532e-21	3.15224668371289e-18	59.7423802612482
"2320713"	"NC_047564.1"	1167505	1167505	"+"	1.37438376586886e-15	7.14636764522913e-13	-51.8967741935484
"2320814"	"NC_047564.1"	1178545	1178545	"+"	2.33706465083587e-30	1.98017211309835e-26	69.1791924550545
"2320862"	"NC_047564.1"	1181835	1181835	"+"	7.64271332970799e-17	5.24234088428234e-14	-56.4327485380117
"2323110"	"NC_047564.1"	1607000	1607000	"+"	2.08385453205828e-17	1.61411326657131e-14	53.5346273664031
"2323111"	"NC_047564.1"	1607029	1607029	"+"	2.34792828940414e-20	3.20510701548743e-17	52.6709401709402
"2323123"	"NC_047564.1"	1607624	1607624	"+"	1.54491781810261e-16	9.90569401342805e-14	51.6439246263808
"2323169"	"NC_047564.1"	1613607	1613607	"+"	3.29384206027448e-20	4.34741459998874e-17	-56.8011463844797
"2323197"	"NC_047564.1"	1615767	1615767	"+"	1.14909477769307e-14	4.85599059535540e-12	-53.5660580021482
"2323236"	"NC_047564.1"	1619133	1619133	"+"	4.15564872044829e-16	2.41967250541365e-13	59.349593495935
"2323875"	"NC_047564.1"	1647687	1647687	"+"	1.13091130249211e-19	1.36290378205285e-16	50.5820105820106
"2323903"	"NC_047564.1"	1650434	1650434	"+"	9.63371247937613e-14	3.31351698169567e-11	-56.9163292847503
"2323904"	"NC_047564.1"	1650451	1650451	"+"	7.16297259010723e-12	1.59304018807852e-09	-52.5356817491649
"2326852"	"NC_047564.1"	1920486	1920486	"+"	4.68602940148667e-14	1.72814385712639e-11	-52.1825396825397
"2328368"	"NC_047564.1"	2081659	2081659	"+"	1.26375713402708e-21	2.18251259293077e-18	-57.2727272727273
"2328378"	"NC_047564.1"	2082890	2082890	"+"	1.03888403244711e-15	5.54061689947613e-13	-51.3888888888889
"2328385"	"NC_047564.1"	2083308	2083308	"+"	2.56141884808805e-24	7.28070986340246e-21	-52.7777777777778
"2328386"	"NC_047564.1"	2083312	2083312	"+"	1.60621477813056e-23	3.90332709115083e-20	-50.9615384615385
"2328387"	"NC_047564.1"	2083320	2083320	"+"	3.90184303167894e-26	1.54773870431074e-22	-56
"2328388"	"NC_047564.1"	2083323	2083323	"+"	1.01973559315007e-20	1.49391945059528e-17	-51.4443277310924
"2328391"	"NC_047564.1"	2083727	2083727	"+"	2.04848330123082e-27	9.97813317361399e-24	-52.8925619834711
"2328392"	"NC_047564.1"	2083740	2083740	"+"	9.06993555730151e-30	6.82228081692542e-26	-56.3118255395683
"2328394"	"NC_047564.1"	2083876	2083876	"+"	2.04610306659283e-26	8.49729341653619e-23	-52.5999037072701
"2328403"	"NC_047564.1"	2084436	2084436	"+"	3.16744002545602e-16	1.89594375879056e-13	-62.797619047619
"2328404"	"NC_047564.1"	2084513	2084513	"+"	4.47000232685132e-17	3.22199687395683e-14	-55.8807970375595
"2328448"	"NC_047564.1"	2088012	2088012	"+"	2.9666624664476e-18	2.72901796433744e-15	-54.2331560283688
"2328537"	"NC_047564.1"	2104070	2104070	"+"	9.86204061044945e-17	6.6030325562656e-14	-50.7643884892086
"2328614"	"NC_047564.1"	2110434	2110434	"+"	1.86815809725053e-14	7.54436875846354e-12	62.8841088674276
"2330853"	"NC_047564.1"	2297714	2297714	"+"	6.07978938640547e-23	1.32007991201721e-19	-57.1428571428571
"2331021"	"NC_047564.1"	2386890	2386890	"+"	2.7059416348783e-20	3.64322310487696e-17	-52.2627059642609
"2331067"	"NC_047564.1"	2405079	2405079	"+"	7.64560044776849e-14	2.69016573801427e-11	51.7990074441687
"2335679"	"NC_047564.1"	3373955	3373955	"+"	2.18959387540409e-19	2.50303865380124e-16	-51.6233766233766
"2335681"	"NC_047564.1"	3373990	3373990	"+"	1.48656740138858e-27	7.46296514109644e-24	-51.4285714285714
"2335686"	"NC_047564.1"	3374141	3374141	"+"	4.39716827631039e-22	8.19209703578704e-19	-53.05
"2335741"	"NC_047564.1"	3377596	3377596	"+"	1.48836587994246e-21	2.54065098396097e-18	-51.4285714285714
"2336335"	"NC_047564.1"	3425339	3425339	"+"	4.90559426184031e-24	1.30939848233094e-20	-68.7084568974333
"2337471"	"NC_047564.1"	3524187	3524187	"+"	1.05696444150987e-07	7.6749312511907e-06	-51.3440860215054
"2337651"	"NC_047564.1"	3545084	3545084	"+"	5.9453586618343e-11	1.05143988904391e-08	-54.8387096774194
"2337724"	"NC_047564.1"	3552586	3552586	"+"	7.45899846094782e-38	2.14221232260693e-33	-62.4798572744015
"2337730"	"NC_047564.1"	3553111	3553111	"+"	6.93679841927197e-37	1.66741601215756e-32	-59.412780656304
"2337795"	"NC_047564.1"	3558085	3558085	"+"	3.62472326712331e-14	1.36963912642573e-11	-57.6470588235294
"2337823"	"NC_047564.1"	3567765	3567765	"+"	3.26236916202931e-41	1.41460649553191e-36	-79.4376200733539
"2339147"	"NC_047564.1"	3744261	3744261	"+"	1.31856752031586e-20	1.88977094940038e-17	54.0081572117167
"2339359"	"NC_047564.1"	3763394	3763394	"+"	1.54671085135928e-21	2.62651729927091e-18	-61.2612612612613
"2339623"	"NC_047564.1"	3782137	3782137	"+"	1.58167726167276e-12	4.10391260402661e-10	-58.6281276962899
"2339956"	"NC_047564.1"	3806798	3806798	"+"	1.06930094961555e-20	1.55673575165476e-17	-63.1775700934579
"2340133"	"NC_047564.1"	3821914	3821914	"+"	1.6931364925138e-20	2.37052784366349e-17	-87.4545454545455
"2340199"	"NC_047564.1"	3829612	3829612	"+"	6.94084619260657e-23	1.49238489736725e-19	-56.4732142857143
"2341415"	"NC_047564.1"	3974763	3974763	"+"	4.6055218544829e-11	8.38322333505445e-09	-60.1045296167247
"2341473"	"NC_047564.1"	3980610	3980610	"+"	2.50607478587276e-25	8.56569225408003e-22	63.9309163574079
"2341491"	"NC_047564.1"	3982725	3982725	"+"	1.45124212627525e-18	1.40821274995443e-15	50.8756038647343
"2342478"	"NC_047564.1"	4052622	4052622	"+"	7.43180760025182e-10	9.90890164290464e-08	50.7081495240306
"2342504"	"NC_047564.1"	4055967	4055967	"+"	4.57040897791265e-19	4.91114113034307e-16	57.5221238938053
"2342506"	"NC_047564.1"	4056018	4056018	"+"	9.51105257908941e-21	1.40173301885229e-17	-57.9154375614552
"2342533"	"NC_047564.1"	4059466	4059466	"+"	7.81745577882735e-14	2.743214421067e-11	-50.9685230024213
"2342661"	"NC_047564.1"	4071716	4071716	"+"	8.26604745014597e-25	2.57099370939148e-21	-61.5927838110498
"2342667"	"NC_047564.1"	4072074	4072074	"+"	7.29823981245005e-19	7.51374710230161e-16	-61.159783062161
"2342719"	"NC_047564.1"	4090167	4090167	"+"	3.2728173160078e-12	7.88753101900234e-10	-54.547035298209
"2342776"	"NC_047564.1"	4098884	4098884	"+"	1.70104566265949e-14	6.92961091651104e-12	-52.5570776255708
"2345204"	"NC_047564.1"	4229507	4229507	"+"	2.49079499891824e-15	1.21798961593051e-12	56.5691056910569
"2345218"	"NC_047564.1"	4230389	4230389	"+"	4.85924914035937e-11	8.79260119172525e-09	57.703081232493
"2345559"	"NC_047564.1"	4268629	4268629	"+"	1.20149758270267e-10	1.96583670212693e-08	55.3666828557552
"2345758"	"NC_047564.1"	4288909	4288909	"+"	1.93245672716243e-20	2.68182497358346e-17	-57.8556701030928
"2346285"	"NC_047564.1"	4333842	4333842	"+"	1.22524236966118e-09	1.54025226004337e-07	-60.3571428571429
"2346437"	"NC_047564.1"	4347943	4347943	"+"	3.9946249809403e-16	2.33482855495215e-13	-55.0638550638551
"2349040"	"NC_047564.1"	4623647	4623647	"+"	2.4731568823261e-12	6.12316091440951e-10	-53.3529411764706
"2349041"	"NC_047564.1"	4623649	4623649	"+"	1.44361540467883e-20	2.05109217388824e-17	-60.3489096573209
"2349441"	"NC_047564.1"	4666717	4666717	"+"	3.73212247275094e-30	3.01766674674442e-26	-71.6890490228191
"2349682"	"NC_047564.1"	4697056	4697056	"+"	3.19841355642698e-11	6.05207490147984e-09	-51.3191763191763
"2349685"	"NC_047564.1"	4697474	4697474	"+"	2.16144780227279e-29	1.50785024400841e-25	-57.3913043478261
"2351511"	"NC_047564.1"	5047414	5047414	"+"	1.94315051935793e-10	3.01871207752426e-08	-56.7708333333333
"2351622"	"NC_047564.1"	5088416	5088416	"+"	1.49153059973758e-17	1.18883110410738e-14	55.4780675156661
"2351623"	"NC_047564.1"	5088586	5088586	"+"	5.55816327544552e-16	3.14400192809395e-13	55.8874458874459
"2352770"	"NC_047564.1"	5474283	5474283	"+"	6.76295075143227e-19	7.0083297962548e-16	53.7012987012987
"2352796"	"NC_047564.1"	5479437	5479437	"+"	1.72423268315774e-13	5.59462358236008e-11	-50.5847076461769
"2352808"	"NC_047564.1"	5481200	5481200	"+"	1.4742724761086e-13	4.84975352599028e-11	-64.6327683615819
"2352817"	"NC_047564.1"	5483242	5483242	"+"	4.15782616463813e-12	9.78475198008633e-10	-52.5936104431467
"2353920"	"NC_047564.1"	5590296	5590296	"+"	6.93862900253937e-27	3.10612864659248e-23	-57.8427084244598
"2354168"	"NC_047564.1"	5623180	5623180	"+"	5.19940280933334e-13	1.51221184323419e-10	50.6921555702043
"2354260"	"NC_047564.1"	5629910	5629910	"+"	5.36790389770559e-14	1.95290461518511e-11	-53.31088664422
"2354379"	"NC_047564.1"	5641735	5641735	"+"	2.3818501154378e-21	3.91911385907777e-18	53.9181286549708
"2354560"	"NC_047564.1"	5661445	5661445	"+"	2.99781891084741e-09	3.37892936114959e-07	50.6247211066488
"2354662"	"NC_047564.1"	5672136	5672136	"+"	2.70015139290673e-09	3.08284851406805e-07	-50.2118644067797
"2354703"	"NC_047564.1"	5693734	5693734	"+"	2.91571407013211e-14	1.12636745527374e-11	55.3793691389599
"2354782"	"NC_047564.1"	5698831	5698831	"+"	2.07724529646292e-14	8.2888443345558e-12	-55.1165266769194
"2354843"	"NC_047564.1"	5704752	5704752	"+"	2.94989882129256e-10	4.37002329241941e-08	-50.4329004329004
"2355078"	"NC_047564.1"	5725620	5725620	"+"	1.38373540761229e-17	1.11071892484427e-14	56.4417670682731
"2355086"	"NC_047564.1"	5726790	5726790	"+"	3.65421754752493e-17	2.69457734325237e-14	63.2339656729901
"2356277"	"NC_047564.1"	5796637	5796637	"+"	2.93301448843409e-15	1.41113279795756e-12	-54.0904621435595
"2356292"	"NC_047564.1"	5799155	5799155	"+"	7.1688770222033e-20	8.98467120097208e-17	-64.1025641025641
"2358269"	"NC_047564.1"	5952798	5952798	"+"	7.48694388416618e-10	9.97369607156088e-08	54.552780016116
"2358281"	"NC_047564.1"	5953176	5953176	"+"	3.22371828947942e-08	2.72865463105615e-06	-51.2413793103448
"2358902"	"NC_047564.1"	6028786	6028786	"+"	4.37448318792395e-17	3.16190643943878e-14	-58.1279147235177
"2358905"	"NC_047564.1"	6029451	6029451	"+"	1.51382287484616e-24	4.51478037794661e-21	-55.8558558558559
"2358948"	"NC_047564.1"	6037607	6037607	"+"	2.04131680323394e-20	2.82139016845552e-17	51.9485294117647
"2360373"	"NC_047564.1"	6114737	6114737	"+"	7.88335694526156e-14	2.76327039757353e-11	56.2169312169312
"2360378"	"NC_047564.1"	6116283	6116283	"+"	7.075864332377e-16	3.91487653413509e-13	-60.7865168539326
"2360379"	"NC_047564.1"	6116802	6116802	"+"	3.96894076380005e-16	2.32104325046034e-13	-80
"2360384"	"NC_047564.1"	6117505	6117505	"+"	9.45318099639122e-19	9.50012503251399e-16	-57.8088578088578
"2360396"	"NC_047564.1"	6117849	6117849	"+"	3.45023458803426e-14	1.31109956367584e-11	-50.3987240829346
"2360476"	"NC_047564.1"	6127280	6127280	"+"	2.14907539942855e-27	1.04107877342355e-23	-74.9019607843137
"2360666"	"NC_047564.1"	6143095	6143095	"+"	4.35400462712983e-18	3.8723369786491e-15	-58.4845049130763
"2360671"	"NC_047564.1"	6143583	6143583	"+"	1.14064037929924e-09	1.44573353707117e-07	-56.989247311828
"2360675"	"NC_047564.1"	6143928	6143928	"+"	3.02599249658486e-18	2.77781787089385e-15	-54.1446923597025
"2360683"	"NC_047564.1"	6144082	6144082	"+"	2.97056120799817e-11	5.66577340190858e-09	-59.1084204733076
"2360698"	"NC_047564.1"	6145935	6145935	"+"	4.72031237894089e-21	7.35373649945737e-18	75.2799552071669
"2360700"	"NC_047564.1"	6145978	6145978	"+"	6.07348214704664e-12	1.37430327441423e-09	60.7833537331701
"2361182"	"NC_047564.1"	6346595	6346595	"+"	1.27887043847995e-16	8.3315745970811e-14	64.9350649350649
"2361262"	"NC_047564.1"	6355943	6355943	"+"	3.51290811173422e-24	9.65636030999568e-21	70.8771929824561
"2361284"	"NC_047564.1"	6357387	6357387	"+"	6.14068172268222e-17	4.30417524421236e-14	53.2954545454545
"2361482"	"NC_047564.1"	6380527	6380527	"+"	1.09426019695442e-12	2.9463986053804e-10	-51.3265306122449
"2361754"	"NC_047564.1"	6408094	6408094	"+"	7.7742644251809e-12	1.7161332332877e-09	-54.4665012406948
"2361930"	"NC_047564.1"	6420578	6420578	"+"	4.18654567907444e-27	1.93282725717619e-23	56.3795485951175
"2361932"	"NC_047564.1"	6421252	6421252	"+"	4.05877426748881e-20	5.28914869705364e-17	-61.3157113157113
"2362289"	"NC_047564.1"	6463617	6463617	"+"	1.39597553118947e-12	3.66834862427096e-10	-55.1020408163265
"2362290"	"NC_047564.1"	6463623	6463623	"+"	2.74564635755082e-15	1.32993058117758e-12	-57.6642335766423
"2362880"	"NC_047564.1"	6526016	6526016	"+"	7.07764688914968e-12	1.5753312366907e-09	50.9539842873176
"2362982"	"NC_047564.1"	6538327	6538327	"+"	1.73307254407504e-20	2.42235520508496e-17	74.3792808219178
"2362983"	"NC_047564.1"	6538368	6538368	"+"	6.71141184283157e-14	2.39017653941601e-11	61.266447368421
"2363015"	"NC_047564.1"	6542317	6542317	"+"	1.16845249293502e-14	4.93261060196465e-12	-63.6363636363636
"2363017"	"NC_047564.1"	6542465	6542465	"+"	4.46679806183966e-29	2.94426241707682e-25	-78.3841626538256
"2363018"	"NC_047564.1"	6542505	6542505	"+"	1.40975618242648e-41	6.63313552534606e-37	-96.7213114754098
"2363042"	"NC_047564.1"	6546560	6546560	"+"	9.22112236967945e-14	3.18398692915047e-11	-65.9090909090909
"2363129"	"NC_047564.1"	6560914	6560914	"+"	7.5896174668947e-24	1.95616426057603e-20	-77.2727272727273
"2363142"	"NC_047564.1"	6564296	6564296	"+"	1.12923501039264e-17	9.25582446809928e-15	-51.4616997656346
"2363167"	"NC_047564.1"	6570771	6570771	"+"	2.41886753636294e-34	3.87619592175203e-30	-81.737012987013
"2363227"	"NC_047564.1"	6575263	6575263	"+"	1.43341463233316e-18	1.39274720801228e-15	61.1494888090633
"2363858"	"NC_047564.1"	6669617	6669617	"+"	2.07605620889631e-10	3.20134436174327e-08	-50.7936507936508
"2364393"	"NC_047564.1"	6731001	6731001	"+"	7.2124104447151e-26	2.71253798386479e-22	-72.6315789473684
"2366519"	"NC_047564.1"	6906331	6906331	"+"	1.9942105589338e-22	3.96587430026361e-19	68.8888888888889
"2366695"	"NC_047564.1"	6921472	6921472	"+"	3.5805900241377e-22	6.77059898833741e-19	-59.2592592592593
"2366969"	"NC_047564.1"	6949383	6949383	"+"	1.19343123815089e-19	1.43045352293626e-16	50.6983483048392
"2367004"	"NC_047564.1"	6954492	6954492	"+"	6.66406037957007e-26	2.52347378251623e-22	76.8034161964313
"2367036"	"NC_047564.1"	6959979	6959979	"+"	7.36290328972805e-27	3.27286982362629e-23	-62.8571428571429
"2367038"	"NC_047564.1"	6960063	6960063	"+"	1.37601098189028e-37	3.80368578737177e-33	78.3119658119658
"2367039"	"NC_047564.1"	6960081	6960081	"+"	2.14243707434412e-22	4.22456034376279e-19	-81.5770609318997
"2367042"	"NC_047564.1"	6960174	6960174	"+"	3.89515649231658e-25	1.28373419955291e-21	65.6313725490196
"2367050"	"NC_047564.1"	6960933	6960933	"+"	3.46942751318647e-09	3.84503742345024e-07	50.7252747252747
"2367119"	"NC_047564.1"	6969410	6969410	"+"	1.6289736009878e-10	2.58039093844408e-08	-52.6124818577649
"2367216"	"NC_047564.1"	6979899	6979899	"+"	1.39434207614628e-12	3.66449167179148e-10	-52.1794871794872
"2367300"	"NC_047564.1"	6987042	6987042	"+"	5.44853833763222e-09	5.72668121255675e-07	57.9343971631206
"2367639"	"NC_047564.1"	7012874	7012874	"+"	3.69286221022705e-14	1.39259747307996e-11	53.8832772166106
"2367824"	"NC_047564.1"	7032765	7032765	"+"	7.079787033728e-09	7.20752595406755e-07	51.6290726817043
"2367940"	"NC_047564.1"	7051529	7051529	"+"	8.55667034304953e-14	2.9780385195604e-11	50.1360544217687
"2368007"	"NC_047564.1"	7058829	7058829	"+"	4.97887458142088e-23	1.09994211244681e-19	-62.3376623376623
